%time,field.header.seq,field.header.stamp,field.header.frame_id,field.fix,field.NumSat,field.latitude,field.longitude,field.altitude,field.speed,field.ground_course,field.covariance
1511905048839244447,120,1511905048837783098,/gps,1,12,40.2679498333,-111.634480833,1498.0,0.04167,0.0,0.4096
1511905049041409030,121,1511905049037178039,/gps,1,12,40.26795,-111.634481,1498.0,0.0740799999999,0.0,0.4096
1511905049238996842,122,1511905049236789941,/gps,1,12,40.26795,-111.634481,1497.9,0.0627622222222,0.0,0.4096
1511905049440399603,123,1511905049437776088,/gps,1,12,40.26795,-111.634481,1497.9,0.0817966666666,0.0,0.4096
1511905049639606738,124,1511905049637485980,/gps,1,12,40.26795,-111.634481167,1497.9,0.0931144444444,0.0,0.4096
1511905049839613457,125,1511905049835988044,/gps,1,12,40.26795,-111.634481167,1497.9,0.0262366666666,0.0,0.4096
1511905050042525696,126,1511905050038331031,/gps,1,12,40.26795,-111.634481167,1497.9,0.0529877777777,0.0,0.4096
1511905050244035748,127,1511905050238557100,/gps,1,12,40.26795,-111.634481333,1497.9,0.0787099999999,0.0,0.4096
1511905050443499915,128,1511905050437244892,/gps,1,12,40.2679501667,-111.634481333,1497.9,0.0617333333333,0.0,0.4096
1511905050643900644,129,1511905050638147115,/gps,1,12,40.2679503333,-111.634481333,1497.9,0.0838544444444,0.0,0.4096
1511905050841194029,130,1511905050838112115,/gps,1,12,40.2679503333,-111.6344815,1497.9,0.0540166666666,0.0,0.4096
1511905051040276738,131,1511905051037900924,/gps,1,12,40.2679503333,-111.6344815,1497.9,0.0658488888888,0.0,0.4096
1511905051236024133,132,1511905051234096050,/gps,1,12,40.2679501667,-111.634481667,1497.9,0.130154444444,0.0,0.4096
1511905051440474914,133,1511905051437711000,/gps,1,12,40.2679501667,-111.634481667,1497.9,0.05556,0.0,0.4096
1511905051641768664,134,1511905051637449026,/gps,1,12,40.2679503333,-111.6344815,1497.9,0.086941111111,0.0,0.4096
1511905051840057935,135,1511905051836838006,/gps,1,12,40.2679503333,-111.634481333,1497.9,0.073051111111,0.0,0.4096
1511905052039561425,136,1511905052038100957,/gps,1,12,40.2679503333,-111.634481333,1497.9,0.0524733333333,0.0,0.4096
1511905052240149550,137,1511905052238293886,/gps,1,12,40.2679503333,-111.634481833,1497.9,0.323071111111,0.0,0.4096
1511905052439522883,138,1511905052437721967,/gps,1,12,40.2679503333,-111.634482667,1497.9,0.274198888889,0.0,0.4096
1511905052634777987,139,1511905052633342981,/gps,1,12,40.2679501667,-111.6344835,1497.9,0.320498888889,0.0,0.4096
1511905052839608143,140,1511905052838109970,/gps,1,12,40.2679498333,-111.634484333,1498.0,0.283458888889,0.0,0.4096
1511905053039069341,141,1511905053036811113,/gps,1,12,40.2679495,-111.634485,1498.0,0.252077777778,0.0,0.4096
1511905053243114289,142,1511905053237231016,/gps,1,12,40.2679491667,-111.634485,1498.0,0.156391111111,0.0,0.4096
1511905053443059028,143,1511905053439944028,/gps,1,12,40.2679486667,-111.634485,1498.1,0.0725366666666,0.0,0.4096
1511905053640172518,144,1511905053637528896,/gps,1,12,40.2679483333,-111.634485,1498.2,0.04167,0.0,0.4096
1511905053841742518,145,1511905053837538957,/gps,1,12,40.2679483333,-111.634485,1498.2,0.134784444444,0.0,0.4096
1511905054035381632,146,1511905054033740997,/gps,1,12,40.2679481667,-111.634485,1498.3,0.0519588888888,0.0,0.4096
1511905054242580851,147,1511905054239413022,/gps,1,12,40.267948,-111.634485,1498.4,0.0946577777777,0.0,0.4096
1511905054443995070,148,1511905054439800977,/gps,1,12,40.2679478333,-111.634484833,1498.4,0.150217777778,0.0,0.4096
1511905054639339340,149,1511905054637135028,/gps,1,12,40.2679476667,-111.6344845,1498.4,0.0663633333333,0.0,0.4096
1511905054840935851,150,1511905054838371038,/gps,1,12,40.2679473333,-111.634484833,1498.5,0.0540166666666,0.0,0.4096
1511905055041014288,151,1511905055038240909,/gps,1,12,40.2679473333,-111.634485,1498.6,0.174911111111,0.0,0.4096
1511905055244011111,152,1511905055238099098,/gps,1,12,40.2679475,-111.634485167,1498.6,0.073051111111,0.0,0.4096
1511905055440918819,153,1511905055434310913,/gps,1,12,40.2679475,-111.634485167,1498.7,0.0499011111111,0.0,0.4096
1511905055640538975,154,1511905055638000011,/gps,1,12,40.2679475,-111.634485167,1498.7,0.0113177777778,0.0,0.4096
1511905055841177986,155,1511905055839154005,/gps,1,12,40.2679473333,-111.634485333,1498.6,0.122952222222,0.0,0.4096
1511905056039217881,156,1511905056037166118,/gps,1,12,40.267947,-111.634485,1498.6,0.223268888889,0.0,0.4096
1511905056240275017,157,1511905056237646102,/gps,1,12,40.2679466667,-111.634484333,1498.6,0.523704444444,0.0,0.4096
1511905056441609600,158,1511905056438437938,/gps,1,12,40.2679465,-111.634483,1498.6,0.394578888889,0.0,0.4096
1511905056638151423,159,1511905056636763095,/gps,1,12,40.2679463333,-111.634482333,1498.6,0.282944444444,0.0,0.4096
1511905056836444079,160,1511905056833885908,/gps,1,12,40.2679458333,-111.6344815,1498.7,0.441393333333,0.0,0.4096
1511905057038072048,161,1511905057036786079,/gps,1,12,40.2679455,-111.634480833,1498.7,0.261852222222,0.0,0.4096
1511905057240310798,162,1511905057237987041,/gps,1,12,40.2679455,-111.634480667,1498.7,0.0951722222221,0.0,0.4096
1511905057439536631,163,1511905057437884092,/gps,1,12,40.2679456667,-111.634480833,1498.7,0.174396666667,0.0,0.4096
1511905057638719964,164,1511905057637099981,/gps,1,12,40.267946,-111.634481333,1498.8,0.424416666666,0.0,0.49
1511905057840772047,165,1511905057837218999,/gps,1,12,40.2679465,-111.634482333,1498.8,0.466601111111,0.0,0.49
1511905058039564756,166,1511905058037184953,/gps,1,12,40.2679468333,-111.634483333,1498.8,0.367827777777,0.0,0.49
1511905058234527776,167,1511905058232997894,/gps,1,12,40.2679471667,-111.634484333,1498.8,0.44911,0.0,0.49
1511905058440152203,168,1511905058436233997,/gps,1,12,40.2679473333,-111.6344855,1498.8,0.617333333333,0.0,0.49
1511905058636186058,169,1511905058634773015,/gps,1,12,40.2679471667,-111.634486667,1498.8,0.28706,0.0,0.49
1511905058837901422,170,1511905058836440086,/gps,1,12,40.267947,-111.6344875,1498.8,0.394064444444,0.0,0.49
1511905059038231162,171,1511905059036659955,/gps,1,12,40.2679466667,-111.6344885,1498.9,0.389948888889,0.0,0.49
1511905059241722880,172,1511905059237895011,/gps,1,12,40.2679463333,-111.6344895,1498.9,0.543767777777,0.0,0.49
1511905059439485641,173,1511905059437453031,/gps,1,12,40.2679458333,-111.6344905,1499.0,0.434705555555,0.0,0.49
1511905059636145224,174,1511905059634381055,/gps,1,12,40.2679456667,-111.6344915,1499.0,0.438821111111,5.1003756731,0.49
1511905059838913974,175,1511905059837717056,/gps,1,12,40.2679455,-111.634492333,1499.0,0.54171,4.67818052705,0.49
1511905060042103713,176,1511905060038723945,/gps,1,12,40.267945,-111.634494,1499.0,0.745944444444,4.40835262469,0.49
1511905060244786369,177,1511905060239001989,/gps,1,12,40.267945,-111.634495667,1499.1,0.563316666666,4.503298536,0.49
1511905060441575119,178,1511905060438234090,/gps,1,12,40.2679446667,-111.634496833,1499.2,0.397665555555,4.503298536,0.49
1511905060642691838,179,1511905060638664960,/gps,1,12,40.2679443333,-111.634497667,1499.3,0.30095,4.503298536,0.49
1511905060841676005,180,1511905060838025093,/gps,1,12,40.2679445,-111.634498333,1499.4,0.241788888889,4.503298536,0.49
1511905061040264807,181,1511905061037867069,/gps,1,12,40.2679443333,-111.634498667,1499.4,0.136327777778,4.503298536,0.49
1511905061240071942,182,1511905061237176895,/gps,1,12,40.2679443333,-111.634499167,1499.4,0.122437777778,4.503298536,0.49
1511905061440424077,183,1511905061437572002,/gps,1,12,40.2679441667,-111.634499333,1499.4,0.0977444444444,4.503298536,0.49
1511905061640461317,184,1511905061638701915,/gps,1,12,40.267944,-111.634499333,1499.4,0.0920855555555,4.503298536,0.49
1511905061839447150,185,1511905061837239980,/gps,1,12,40.2679436667,-111.634499333,1499.4,0.0293233333333,4.503298536,0.49
1511905062039505483,186,1511905062038347959,/gps,1,12,40.2679433333,-111.6344995,1499.5,0.0658488888888,4.503298536,0.49
1511905062236894285,187,1511905062235929012,/gps,1,12,40.2679431667,-111.634499833,1499.5,0.0751088888888,4.503298536,0.49
1511905062435843035,188,1511905062434794902,/gps,1,12,40.267943,-111.6345,1499.6,0.110605555555,4.503298536,0.49
1511905062640341108,189,1511905062636126041,/gps,1,12,40.2679426667,-111.634500167,1499.6,0.04167,4.503298536,0.49
1511905062838741108,190,1511905062836633920,/gps,1,12,40.2679425,-111.634500167,1499.6,0.0190344444444,4.503298536,0.49
1511905063038144233,191,1511905063036572933,/gps,1,12,40.267942,-111.634500333,1499.6,0.0817966666666,4.503298536,0.49
1511905063240068191,192,1511905063237169981,/gps,1,12,40.2679416667,-111.634500667,1499.6,0.0920855555555,4.503298536,0.49
1511905063441049858,193,1511905063437287092,/gps,1,12,40.2679415,-111.634501,1499.6,0.0437277777777,4.503298536,0.49
1511905063636021733,194,1511905063634839057,/gps,1,12,40.2679411667,-111.634501333,1499.6,0.12964,4.503298536,0.49
1511905063839565795,195,1511905063838320016,/gps,1,12,40.267941,-111.6345015,1499.7,0.03704,4.503298536,0.49
1511905064039057826,196,1511905064037730932,/gps,1,12,40.2679406667,-111.634501667,1499.7,0.243332222222,4.503298536,0.49
1511905064239830951,197,1511905064237278938,/gps,1,12,40.2679405,-111.634501667,1499.7,0.05556,4.503298536,0.49
1511905064438612462,198,1511905064437561035,/gps,1,12,40.2679405,-111.634501833,1499.7,0.14816,4.503298536,0.49
1511905064640863503,199,1511905064638065099,/gps,1,12,40.2679405,-111.634502167,1499.7,0.110605555555,4.503298536,0.49
1511905064839449753,200,1511905064838306903,/gps,1,12,40.2679401667,-111.634502,1499.6,0.352908888889,4.503298536,0.49
1511905065035641420,201,1511905065033828020,/gps,1,12,40.2679398333,-111.634502,1499.6,0.0843688888888,4.503298536,0.49
1511905065245521940,202,1511905065240082979,/gps,1,12,40.2679396667,-111.634502167,1499.6,0.15742,4.503298536,0.49
1511905065441243555,203,1511905065438430070,/gps,1,12,40.2679391667,-111.634502167,1499.6,0.320498888889,4.503298536,0.49
1511905065644130951,204,1511905065640858888,/gps,1,12,40.2679383333,-111.634501833,1499.6,0.567432222222,4.503298536,0.49
1511905065841432669,205,1511905065839956998,/gps,1,12,40.2679378333,-111.634502333,1499.6,0.192916666666,4.503298536,0.49
1511905066040352513,206,1511905066038729906,/gps,1,12,40.2679376667,-111.634503167,1499.7,0.161535555555,4.503298536,0.5625
1511905066239887773,207,1511905066237966060,/gps,1,12,40.2679371667,-111.634503833,1499.7,0.323071111111,4.503298536,0.5625
1511905066436677669,208,1511905066435064077,/gps,1,12,40.2679361667,-111.634504333,1499.8,0.529877777777,4.503298536,0.4489
1511905066641408398,209,1511905066639980077,/gps,1,12,40.2679351667,-111.634504833,1499.8,0.540166666666,4.503298536,0.4096
1511905066840759232,210,1511905066839787960,/gps,1,12,40.2679341667,-111.634505167,1499.9,0.375544444444,4.503298536,0.4096
1511905067041075481,211,1511905067039834976,/gps,1,12,40.2679333333,-111.634505667,1499.9,0.566403333333,4.26733002113,0.4096
1511905067242633554,212,1511905067238971948,/gps,1,12,40.2679321667,-111.6345065,1499.8,0.656431111111,3.88353211861,0.4489
1511905067443474804,213,1511905067440494060,/gps,1,12,40.2679308333,-111.6345075,1499.9,0.74903111111,3.66327156701,0.4096
1511905067641397512,214,1511905067639710903,/gps,1,12,40.2679296667,-111.634508167,1499.9,0.532964444444,3.66327156701,0.4096
1511905067838711262,215,1511905067836141109,/gps,1,12,40.2679286667,-111.634508667,1499.9,0.566917777777,3.5433674474,0.4096
1511905068042318346,216,1511905068040189027,/gps,1,12,40.2679276667,-111.634509,1499.9,0.644598888888,3.33096087743,0.4096
1511905068243730325,217,1511905068240097045,/gps,1,12,40.2679263333,-111.634509167,1499.8,0.70736111111,3.22275046381,0.4096
1511905068442136262,218,1511905068440663099,/gps,1,12,40.2679251667,-111.6345095,1499.8,0.75829111111,3.19447612993,0.4096
1511905068641571106,219,1511905068639965057,/gps,1,12,40.2679236667,-111.634509667,1499.8,0.933716666666,3.13670573168,0.4096
1511905068842182616,220,1511905068840615034,/gps,1,12,40.267922,-111.634509833,1499.8,0.954808888888,3.09534142841,0.4096
1511905069042460897,221,1511905069040843009,/gps,1,12,40.2679203333,-111.63451,1499.8,0.88330111111,3.09638862596,0.4096
1511905069237196210,222,1511905069235748052,/gps,1,12,40.2679186667,-111.63451,1499.9,0.81848111111,3.0827750578,0.4096
1511905069443396314,223,1511905069439975976,/gps,1,12,40.2679173333,-111.63451,1499.9,0.590067777777,3.00824949874,0.4096
1511905069642194022,224,1511905069640517950,/gps,1,12,40.2679163333,-111.634509833,1499.9,0.632252222222,2.82795698701,0.4096
1511905069840622616,225,1511905069839114904,/gps,1,12,40.2679153333,-111.634509333,1499.9,0.554571111111,2.82795698701,0.4096
1511905070041415012,226,1511905070039606094,/gps,1,12,40.2679141667,-111.634509167,1500.0,0.553542222222,2.82795698701,0.4096
1511905070241673970,227,1511905070238415956,/gps,1,12,40.267913,-111.634509,1500.1,0.493352222222,2.82795698701,0.4489
1511905070442358761,228,1511905070439938068,/gps,1,12,40.2679123333,-111.634508833,1500.1,0.418243333333,2.82795698701,0.4356
1511905070639258970,229,1511905070636883020,/gps,1,12,40.2679115,-111.6345085,1500.0,0.657459999999,2.81748501149,0.4356
1511905070843687511,230,1511905070841295003,/gps,1,12,40.2679106667,-111.634508333,1500.0,0.464543333333,2.81748501149,0.4356
1511905071043531938,231,1511905071040338039,/gps,1,12,40.2679101667,-111.634508333,1500.0,0.303007777778,2.81748501149,0.4356
1511905071243319542,232,1511905071241224050,/gps,1,12,40.2679106667,-111.634508333,1499.8,0.302493333333,2.81748501149,0.4356
1511905071445636990,233,1511905071442523956,/gps,1,12,40.267911,-111.634508333,1499.8,0.109062222222,2.81748501149,0.4096
1511905071642506209,234,1511905071640913963,/gps,1,12,40.267911,-111.634508167,1499.7,0.126553333333,2.81748501149,0.4096
1511905071840710219,235,1511905071839164972,/gps,1,12,40.2679111667,-111.634508167,1499.7,0.105975555555,2.81748501149,0.4096
1511905072039549959,236,1511905072036036014,/gps,1,12,40.2679113333,-111.634508,1499.7,0.0689355555555,2.81748501149,0.4096
1511905072242534959,237,1511905072240829944,/gps,1,12,40.2679115,-111.634507667,1499.8,0.0401266666666,2.81748501149,0.4096
1511905072441321000,238,1511905072439935922,/gps,1,12,40.267912,-111.6345075,1499.7,0.210407777778,2.81748501149,0.4096
1511905072642679646,239,1511905072639465093,/gps,1,12,40.2679123333,-111.634507667,1499.7,0.198061111111,2.81748501149,0.4096
1511905072841900948,240,1511905072838627099,/gps,1,12,40.2679126667,-111.6345075,1499.6,0.104946666667,2.81748501149,0.4096
1511905073042295271,241,1511905073039526939,/gps,1,12,40.2679131667,-111.634507,1499.6,0.102374444444,2.81748501149,0.4096
1511905073242472927,242,1511905073239706039,/gps,1,12,40.2679133333,-111.634506667,1499.6,0.0673922222222,2.81748501149,0.4096
1511905073439639802,243,1511905073436882019,/gps,1,12,40.2679135,-111.634506333,1499.6,0.0925999999999,2.81748501149,0.4096
1511905073640767041,244,1511905073639791011,/gps,1,12,40.2679136667,-111.634505833,1499.6,0.132212222222,2.81748501149,0.4096
1511905073843571833,245,1511905073839734077,/gps,1,12,40.2679135,-111.6345055,1499.6,0.194974444444,2.81748501149,0.4096
1511905074042288812,246,1511905074039510011,/gps,1,12,40.2679136667,-111.634505333,1499.5,0.0354966666666,2.81748501149,0.4096
1511905074244316364,247,1511905074241588115,/gps,1,12,40.2679138333,-111.634505333,1499.5,0.198061111111,2.81748501149,0.4096
1511905074441951260,248,1511905074439217090,/gps,1,12,40.2679136667,-111.6345055,1499.4,0.294776666666,2.81748501149,0.4096
1511905074646570270,249,1511905074639113903,/gps,1,12,40.2679131667,-111.634505667,1499.4,0.336446666666,2.81748501149,0.4096
1511905074840392353,250,1511905074836771965,/gps,1,12,40.2679126667,-111.634506167,1499.4,0.429561111111,2.81748501149,0.4096
1511905075048927041,251,1511905075042999029,/gps,1,12,40.267912,-111.634507,1499.4,0.577206666666,2.81748501149,0.4096
1511905075240573864,252,1511905075238131999,/gps,1,12,40.267911,-111.634507667,1499.3,0.678552222222,2.81748501149,0.4096
1511905075442431051,253,1511905075439208030,/gps,1,12,40.26791,-111.634508667,1499.3,0.592125555555,2.81748501149,0.4096
1511905075642412249,254,1511905075638833999,/gps,1,12,40.267909,-111.634509833,1499.2,0.856035555555,3.39763245486,0.4096
1511905075843912718,255,1511905075840375900,/gps,1,12,40.2679078333,-111.6345115,1499.2,0.95275111111,3.71126812144,0.4096
1511905076040211936,256,1511905076039103984,/gps,1,12,40.2679068333,-111.634513333,1499.1,0.808706666666,3.83413930078,0.4096
1511905076239680165,257,1511905076237710952,/gps,1,12,40.2679058333,-111.634514667,1499.1,0.661575555555,3.83413930078,0.4096
1511905076442887978,258,1511905076440876960,/gps,1,12,40.267905,-111.634515833,1499.0,0.627622222222,3.80761029615,0.4096
1511905076640979019,259,1511905076638792037,/gps,1,12,40.267904,-111.634516667,1499.0,0.524733333333,3.80761029615,0.4096
1511905076841701207,260,1511905076838937044,/gps,1,12,40.2679033333,-111.634517667,1499.0,0.490265555555,3.80761029615,0.4096
1511905077041395946,261,1511905077038983106,/gps,1,12,40.2679028333,-111.634518833,1498.9,0.524733333333,4.17762009757,0.4096
1511905077238967978,262,1511905077237517118,/gps,1,12,40.2679031667,-111.634519667,1498.9,0.207321111111,4.17762009757,0.4096
1511905077440354852,263,1511905077438838005,/gps,1,12,40.267903,-111.634520333,1498.8,0.610645555555,4.12159502858,0.4096
1511905077641630061,264,1511905077639874935,/gps,1,12,40.2679026667,-111.634521333,1498.7,0.480491111111,4.15370908682,0.4096
1511905077839903498,265,1511905077838185071,/gps,1,12,40.2679023333,-111.634522333,1498.7,0.534507777777,4.15370908682,0.4096
1511905078041980946,266,1511905078038938045,/gps,1,12,40.267902,-111.6345235,1498.7,0.619391111111,4.19420072547,0.4096
1511905078240237508,267,1511905078238862037,/gps,1,12,40.2679015,-111.634524833,1498.6,0.643055555555,4.17430397199,0.4096
1511905078439279748,268,1511905078437894105,/gps,1,12,40.267901,-111.634526,1498.6,0.486664444444,4.17430397199,0.4096
1511905078639120008,269,1511905078637595891,/gps,1,12,40.2679006667,-111.634526833,1498.5,0.275227777778,4.17430397199,0.4096
1511905078834049956,270,1511905078832649946,/gps,1,12,40.2679005,-111.634527333,1498.5,0.118836666667,4.17430397199,0.4096
1511905079037916154,271,1511905079036665916,/gps,1,12,40.2679006667,-111.6345275,1498.5,0.0781955555555,4.17430397199,0.4096
1511905079242118393,272,1511905079237968921,/gps,1,12,40.2679008333,-111.634527833,1498.5,0.135298888889,4.17430397199,0.4096
1511905079437468914,273,1511905079436101913,/gps,1,12,40.2679006667,-111.634528,1498.4,0.0586466666666,4.17430397199,0.4096
